@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"RT @MuffinAndElliot: We feel like real losers in #California with no dashcams to record our #meteor 4U! And it's night! And everybody he ...","9","3","3","140","24","2","1"
"Confirman que terremoto en Costa Rica era esperado, pero liberó menos de 50%de energía que se debía para cerrar el ciclo sísmico #juntenagua","5","4","1","144","27","1","1"
"These factories ☹ RT @TimesLIVE: 70 dead in Bangladesh garment factory collapse http://t.co/ViAV81jRCA","7","0","0","104","15","0","1"
"Boycotts? Buyer pressure? @snolen has some smart thoughts on how to respond to the #Bangladesh tragedy. http://t.co/OFRfDYiaMo","9","2","0","126","20","1","0"
"LAX Shooting -- VIDEO Shows Chaos, Panic: Panic and chaos erupted after a gunman opened fire at L.A. International Airport ... and th...","12","3","0","136","22","0","1"
"@tobeymonster Rescues and Arrests in Building Collapse in Bangladesh: The police said that they had taken five people int...  @lifestr3am","9","3","1","137","20","0","1"
"RT @natyrodriguez: Fue #temblocr o #terremotocr ?","3","0","0","49","6","2","1"
"RT @biggovt: LAX Removed Armed Police from Security Checkpoints Months Ago: Just a few months before the shootings at LAX o... http://t.co/…","12","0","0","142","24","0","1"
"#earthquake Philippines (the): NDRRMC Update re Effects of Earthquake in Maramag, Bukidnon http://t.co/YYG65owX #crisismanagement","8","0","0","129","17","2","0"
"#sismo en paseo de la reforma se sintio fuerte! Bolsa Mex y torre 265, evacuando","7","1","1","80","15","1","0"
"RT @RVRB: #WaldoCanyonFire benefit concert to feature the Fray’s Isaac Slade with the Colorado Springs Philharmonic: http://t.co/DwmB2uCF","10","1","0","139","21","1","1"
"RT @SMEM911: RT @nocoredcross: #HighParkFire @RedCrossDenver @NoCORedCross People who want to volunteer may call 211 to be put on a wait ...","8","6","0","140","21","1","1"
"It's ridiculous,,,RT @ThatGuyTiisetso: #redoctober making people so emotional its crazy","5","2","1","87","12","1","0"
"Peserta London Marathon Pakai Kaos Bertulis 'I Run for Boston': Lebih dari 35 ribu pelari ikut serta dalam per... http://t.co/ttWyyv3AzW","0","0","0","136","23","0","0"
"UPDATE:11 died including 3 cops &amp; a paramilitary trooper, in clashes with radical #Islamists from yesterday:TV reports. #Bangladesh #Shahbag","12","2","0","144","21","3","0"
"Boston police: The second suspect in this week's Boston Marathon bombings is in custody after an extensive manhunt -- CNN","10","1","0","121","20","0","1"
"BUGIS ! #hang #out #with #them #to #bugis #haze #season #no #worried #Singapore http://t.co/QA12G3KS4l","7","2","1","102","16","11","0"
"Im so fascinated by the meteor explosion in russia #socool #imanerd","7","1","1","67","11","2","1"
"The first around-the-world helicopter flight was in this #helicopter in 1982 http://t.co/7S2HPSTcdT","4","1","0","99","17","1","0"
"“@michellemalkin: Groan. Janet Napolitano coming to Colorado Springs for Waldo Canyon Fire photo-op. http://t.co/XXcOWXsk”like they need her","10","3","2","144","22","0","1"
"2.8 - Colorado (Hill Ranch Rd, Weston, CO 81091, USA) - 16/09/12  19:15:32 EDT  Depth: 5 km (3.11 mi) http://t.co/8n4GFhhD #hmrd #Quake","12","1","0","135","29","2","0"
"C'mon Cards let's go to the series! #RedOctober","5","2","1","47","10","1","0"
"#temblorCR ¿Tenés que asistir hoy a nuestros Campus o Sedes? Te compartimos el comunicado de la U respecto a horarios http://t.co/76XggpF9","7","2","1","140","25","1","0"
"Hauptsache, der Ton stimmt... - Gesehen bei @CNN zu #LAX http://t.co/DsOmXD1MYg","5","3","0","79","13","1","0"
"RT @24HorasTVN: #Sismo 5.2 #Richter afecta a las regiones de #Tarapacá y #Antofagasta. Detalles: http://t.co/6iLo1uGQ","11","1","0","118","19","4","0"
"Social Media Succes:  #LAX Reaches Out to Confused Travelers Through Twitter Account http://t.co/OkkktULcmK via @TwitchyTeam #socialmedia","11","1","0","137","19","2","0"
"NOS 21.10 Bij de finish van de marathon van Boston hebben zich twee explosies voorgedaan. De eerste berichten spreken van meerdere gewonden.","6","4","1","140","23","0","0"
"#USGS M 4.7, 53km NNE of Mendoza, Argentina http://t.co/Z6NiSoFJ #earthquake","9","0","0","76","14","2","0"
"@Brielle1101 Число погибших при обрушении здания в Бангладеш превысило 600 человек: Восьмиэтажное здание Rana Plaza обрушилос...  @sizzxo","0","0","0","222","5","0","0"
"Death toll at Bangladesh factory collapse site hits 803 as 18 other factories are closed in safety crackdown: ... http://t.co/XepW8NUyG7","9","3","0","136","22","0","1"
"RT @INF_ENFURECIDO: CONFIRMAN QUE LAS CAUSAS DEL TERREMOTO DE COSTA RICA SON MAYAS HACIENDO PRUEBAS PARA DICIEMBRE","9","1","0","114","17","0","1"
"RT @BuAbdulaziz16: #Geneva #HRC21 #CostaRica #UN  #Uruguay #UN These crimes Protesters in #Bahrain #Europe #HumanRights #Africa #Croatia ...","19","0","0","140","17","11","0"
"Fire brings Colorado Springs evacuations  http://t.co/D4snpVKU","4","2","0","62","9","0","1"
"A powerful, magnitude-7.6 earthquake on Costa Rica and a wide swath of Central America on Wednesday, collapsing some houses.","8","1","0","124","21","0","1"
"#earthquake http://t.co/zzfGoXPuRT @NORADZONE: #earthquake http://t.co/VctGrPmX http://t.co/2N8TfBxG","4","0","0","100","15","2","0"
"RT @CBSNews: Meteor fragments slam into Russia; more than 400 people hurt http://t.co/GghrAEG6","7","2","0","94","16","0","1"
"Let us know if you can see the fires when you land, Colorado Springs (50 miles south) is on fire! @IvankaTrump","5","6","3","110","21","0","1"
"This is a beautiful state #Colorado","2","1","0","35","6","1","0"
"RT @jessicawarren97: @amyhuddart can't believe you thought that was what my pm was about hahhahahahaha!! #earthquake #lol","6","6","1","121","18","2","0"
"@Trevornoah u still think #RedOctober was an over-reaction? Easy to make fun of a minority, easy to kill them too http://t.co/9P0xhiNrZp","6","4","2","136","25","1","0"
"RT @DAVIDROLAS: #Mexico 2 #CostaRica 0 ... #VivaMexico!!!","6","0","0","57","7","3","0"
"WTF the world is becoming to an end???? #RussianMeteor ...https://t.co/u7Onz6cM","5","2","0","79","13","1","0"
"Bangladesh garment factory collapse kills at least 87: An eight-storey building where clothing for Joe Fresh a... http://t.co/d9PitGcF9S","9","1","0","136","22","0","1"
"RT @joeynemati: @GameOfThrones The night is dark and full of terrors...oh wait, those are just fireworks. #melisandre #wildfire","10","3","0","127","19","2","0"
"Ben benieuwd of we er wat van mee krijgen tijdens de vakantie komende weken. #costarica #tsunami #aardbeving","7","4","2","108","17","3","0"
"Love is a fire, But whether it is going to warm your heart or buunch stores in Australia 12hhZUI pic,twitterg98JnBIEPq","8","4","1","118","21","0","0"
"Another explosion in Waco TX omg whyyy","5","0","0","38","7","0","1"
"RT @AP: AP VIDEO: Wildfire tearing through northern Colorado destroys the house that Jeff Corum recently renovated: http://t.co/02UEpaxr ...","8","4","0","140","21","0","1"
"RT @FatinSLnew: 400 orang tercepat Retwet akan aku follback! #WestTX #TopDesMythos #FatinSLnewFollowMe #WestTX #sometimesiwishthat Off t ...","0","0","0","140","16","5","0"
"Political violence erupted in #Bangladesh after the killings of Islamist hardliners http://t.co/AozrOW39zk #SaveBangladesh","5","2","0","122","16","2","0"
"3.3 - Virgin Islands region (North America) - 14/09/12  19:51:32 EDT  Depth: 62 km (38.53 mi) http://t.co/4wYicqZg #hmrd #Quake #Earthquake","11","1","0","139","27","3","0"
"Scarso... #esplosione #meteorite http://t.co/7UymZZ12 via @youtube","5","1","0","66","9","2","0"
"RT @DinaMeyer: Damn, I slept through another one!! #earthquake","5","1","1","62","9","1","0"
"RT @ElNuevoDia: #Terremoto de 7.2 en #Guatemala deja el saldo de al menos 15 muertos y más de medio centenar de viviendas destruidas - h ...","10","1","0","141","26","2","1"
"Russian Guy's Reaction To Meteor While Driving http://t.co/8a4omEMyWk","4","1","0","69","12","0","1"
"RT @Anti_Hasina: #Bangladesh #Blood-flooded http://t.co/HckzcYXlzr","7","1","0","66","9","2","0"
"Hey #Colorado! Our #childloss #awareness license plate is coming soon Subscribe to news for updates! http://t.co/1sMILr6P","9","2","0","121","19","3","0"
"Incêndio segue no Colorado; Obama vai declarar área de desastre: O incêndio em Colorado Springs... http://t.co/FPXohHTX Via @egomezislas","11","2","1","139","23","0","0"
"RT @TorontoStar: .@JoeFresh customers vow boycott after Bangladesh factory collapse: http://t.co/ujuCd322Gh @Star_foreign","8","1","0","121","15","0","1"
"pikiran_rakyat Pemilik Rana Plaza Hanya Didakwa Melakukan Kelalaian, Dihukum 7 Tahun Penjara http://t.co/9j7EXAlH1A http://t.co/WM8W2MwFKJ","0","0","0","138","20","0","0"
"RT @leopoldolopez: El lamentable accidente en la Refineria de Amuay  es consecuencia de la negligencia q se ha tenido con nuestra indust ...","7","2","2","141","22","0","1"
"See? Even Samsung android don't even dare to give me an answer! #SGHaze http://t.co/G1tH9kUMYp","5","4","2","94","18","1","0"
"@EthicalITUK Pls encourage people to take action &amp; demand justice for victims of Bangladesh building collapse http://t.co/2Jji0NtAvH","10","2","0","136","20","0","1"
"RT @ChannelNewsAsia: #SGHaze: PSI reading hits 190 at 8pm, the highest reading so far.","8","1","0","86","14","1","1"
"RT @alexz_cr: Los que tanto critican a #CostaRica xq no se jalan y listo.... al final, los q critican NUNCA hacen nada!!!! #QueLindoSerT ...","4","4","5","140","23","2","0"
"@TheNextCorner you missed our earthquake 7.6 in Costa Rica","4","1","1","58","10","0","1"
"RT @KVUE: Please RT .@KrisB_KVUE: Blair's Cove Apartments off 21st St in Waco has 50 rooms open over next 3 nights for explosion victims ...","12","1","0","140","25","0","1"
"#terremoto. Ma il collegamento su Rai news da Bologna era finto, ché durante quest'ultima non ha fatto un frizzo?","5","3","1","114","20","1","0"
"Este temblor tuvo epicentro en México, pero se Siento en Guatemala. Honduras, Salvador y Costa Rica!","9","1","1","101","17","0","1"
"RT @Projonmo13: Our heart &amp; prayer goes for the Savar building collapse. #shahbag #saveBangladesh #pray4SAVAR #Bangladesh","10","1","0","125","16","4","1"
"My prayers go out to the Boston Marathon victims today. #rip","6","2","0","60","11","1","1"
"Ha #west http://t.co/dI8RlWqDcQ","2","0","0","31","6","1","0"
"Long bow to blame NSW fires on man-made global warming - Sydney Morning Herald http://t.co/MuEAmDvCNS #GlobalWarming","9","3","0","116","19","1","1"
"RT @CheliqueSarabia: Estaba chateando con mi hija Wendy quien vive en Costa Rica, cuando ocurrió el terremoto de 7.9. Susto! Gracias a D ...","10","3","2","141","24","0","1"
"God you have to love October #RedOctober #12in13 #Cardinals","7","2","1","59","9","3","0"
"Quebec police: Three confirmed dead in oil train derailment: A large swath of a town is destroyed and up to 1,... http://t.co/MiskZ3VRzX","7","3","0","136","25","0","1"
"RT @WWATMD: #Drones!  Navy Drones!http://t.co/ZaKSePo2ow cc @AthertonKD @NavalDrones @cdrsalamander @Galrahn #milhist #helicopter #Navy","13","0","0","135","17","4","0"
"Yuuko Hirose on iTunes #CostaRica http://t.co/3xmx4VqE #mu'sica #Japo'n #Information #artist #song 07-12-57","11","1","0","107","19","6","0"
"RT @GMA: Hundreds Injured in Blast as Meteor Falls in Russia http://t.co/N5avjXyd","8","1","0","81","15","0","1"
"RT @elchamuko: RT @melimarins: Pais paralizado por el #temblorCR evacuaron completamente el segundo circuito judicial y cancelaron audie ...","7","3","0","140","18","1","1"
"#Guatemala 2-3 #IslasSalomon","0","0","0","28","4","2","0"
"CEO Glenn Murphy @GAP @OldNavy @BananaRepublic - still won't sign the #Bangladesh Fire &amp; Safety Plan? Share ad now https://t.co/c1ZSpQynzX","13","4","0","142","23","1","1"
"RT @BBCWorld: Russian meteor strike in pictures: http://t.co/5ituC2Fe","5","0","0","69","11","0","1"
"#prayforboston Grosse pensée aux gens blessés","2","1","0","47","8","1","0"
"Parmigiano solidale #terremoto http://t.co/vz8FsWxD","0","3","0","51","7","1","0"
"KING D ROYALTY http://t.co/2RJIrrnlOi … #LA #LAX #OAKLAND #SF #BAYAREA #VEGAS #LOSANGELES #CALI #SEO #SMM #WP #OC #MUSIC #BLOGS #TURNUP 20","27","0","0","140","23","15","0"
"RT @Reuters: More: 7.9-magnitude earthquake rattles coastline of Costa Rica, USGS says - http://t.co/9YqdEq9g","9","1","0","109","18","0","1"
"The end of the world movies is always in the U.S.A, and here in Russia meteor shower","7","1","0","84","19","0","1"
"Toll in Bangladesh collapse above 650 http://t.co/0gUfrv9eIU","4","0","0","60","10","0","1"
"Biggest earthquake in Guatemala since '76..Hoping that mis guatemaltecos are #stayingstrong http://t.co/hotaXnJ6","6","2","1","112","16","1","1"
"RT @BBCWorld: Deputy head of #Bangladesh's opposition Jamaat-e-Islami party sentenced to death for crimes against humanity http://t.co/ZJ3n…","13","1","0","142","23","1","0"
"Revisa la hora en que llegarían a la costa chilena las olas causadas por el terremoto en #COSTARICA http://t.co/w2xN9I1W","6","2","1","121","23","1","1"
"RT @StRegisSG: What's your plan for #summer? When #SGHaze is all gone, why not lounge with us at our tropical spa pool? #FriFotos http://t.…","11","5","1","142","26","3","0"
"RT @Ashleygroll: If you're talking shit about your own schools football team you need to shut the hell up. Good job today boys!! #Falcon ...","11","4","2","140","25","1","0"
"My last PSI retweet. “@STcom: #Sghaze update: PSI rises to 250 at 11pm @NEAsg”","8","1","0","82","14","1","1"
"A couple hours outside of yellowstone and the skies are filled with smoke. Colorado fires? http://t.co/38RpnjFu","8","2","0","111","19","0","1"
"1,083 http://t.co/JKUJ2ygs #метеорит - 666","0","0","0","50","7","1","0"
"That meteor in Russia was crazy ?","3","1","0","36","6","0","1"
"#Earthquake M 1.2, Southern California http://t.co/jZfWNOK2","4","0","0","59","10","1","0"
"RT @TheAtlantic: The 'unreal' disaster caused by the Colorado wildfires. PHOTOS: http://t.co/1aBq84UY via @in_focus","8","1","0","115","17","0","1"
"RT @Police_Memorial: Rest in peace Captain Traill, Per Ardua ad Astra. @policescotland @RoyalAirForceUK #clutha #pshelicopter http://t.co/Q…","12","2","0","142","19","2","1"
"Meteor strike in Urals city of Chelyabinsk  Russia injures 1000 people http://t.co/agx3gJ0A","7","1","0","91","15","0","1"
"All affected by the Colorado Springs #WaldoCanyonFire.are in my thoughts and prayers today.","6","1","0","91","14","1","1"
"La selección de Costa Rica entrenó después del terremoto de 7.6 grados Richter - Univision Futbol http://t.co/0U6dLAfP","9","1","0","121","22","0","1"
"RT @YOY_MENDEZ: @globovision no se podía manejar al frente del comando de la guardia! Los gases no te dejaban ver la via! #Amuay http:// ...","10","4","2","141","25","1","1"
"RT @etniesBMX: That park is Amazing! “@NinaBurrito: Thanks etnies for helpin us on the #yeahzinetrip we made it to Colorado Springs!! ht ...","8","3","3","142","22","1","0"
"Headin up to Colorado Springs this morning to worship with @NewLifeColorado my future family! :)","6","1","0","96","14","0","0"
"RT @INGVterremoti: #terremoto Ml:2.8 2012-05-20 05:31:17 UTC Lat=44.84 Lon=11.13 Prof=6.0Km Prov=MODENA","10","0","0","103","24","1","1"
"Que vacilada esta canción!!!!! #temblorcr #ameliarueda http://t.co/dowTrxtJ","3","2","0","76","11","2","0"
"#Colorado #redneck yee-haw!! http://t.co/pF4J89tO","5","0","0","49","8","2","0"
"4 Northern Rockies T2IA Crews are mobilizing to Colorado and New Mexico to assist with wildland fire suppression efforts.","10","3","0","121","19","0","1"
"ik this sounds terrible &amp; ik that a lot of people died. but that meteorite in russia was friggin' awesome. #russianmeteor","6","3","1","125","21","1","1"
"Meteor Shower falls in Russia injuring 400 people and bringing with it a UFO awaiting further news","6","4","1","98","17","0","1"
"RT @pcdspo: Yesterday, the President was in Bohol overseeing #reliefPH and rehab for #earthquakePH-affected areas. Photos: http://t.co/jX8E…","9","4","1","142","21","2","1"
"RT @savebdesh: #VIDEO - Inside Story - Who Is Winning The Battle For #Bangladesh? http://t.co/O6atmBr3BN #AlJazeera #BanglaSpring #BlackNig…","15","2","0","142","19","5","0"
"Wow, Russian meteor, you are badass.","2","1","1","36","6","0","1"
"Thx!! RT @usweightlifting: If you are in the Colorado Springs area on 7/18, this is something you don't want to miss. http://t.co/JVkjA15T","6","5","2","138","27","0","0"
"So strong:( During street sales @shi_ping_  #sghaze","5","1","0","51","7","1","0"
"RT @mayepri: Apagón en la urb San Rafael de Punto Fijo, a un Km de distancia de la refinería de Amuay, donde sigue el incendio.","11","1","1","129","27","0","1"
"Bangladesh building collapse: ova 300 dead,ova 100 still missing,  ova 50 rescued. Heart goes out 2 them.","7","3","1","105","18","0","1"
"Skywalk!!! @immadessahster  #skywalk #cebu #extreme #idol #cool #heights http://t.co/FxHiVoGPqL","11","1","0","95","12","6","0"
"Small relief that the crash wasn't accompanied by explosion/fire. Hope all got out without serious injury. No real news on that yet #clutha","7","4","0","139","25","1","1"
"@Calle7_TVN jamas habia visto un #calle7 donde los nuevos fueran tan buenoss!!! Se ve q sera una buena temporada CARAJO!!! #guatemala","6","4","2","133","21","2","0"
"#CARDINALSNATION #REDOCTOBER #STL #STLCARDINALS #FIREWORKS #BUSHSTADIUM http://t.co/4lqufnewtr","13","0","0","94","10","6","0"
"5 минут, 5 минут, остаётся 5 минут И #метеорит КАК ЕБАНЕТ ПО НАМ, СУКА","0","0","0","120","3","1","1"
"COSTA RICA TERREMOTO: EUA retira alerta de tsunami, e Costa Rica confirma 1ª morte após terremoto http://t.co/EyGTgSEt","9","2","0","120","21","0","1"
"#costarica Offers anyone utilized this particular?  http://t.co/HPp6zqhi","3","2","0","72","10","1","0"
"RT @TransNewsDaily: Denver sheriff’s department plans new policies for #transgender inmates #trans #colorado htt... http://t.co/cliLvS7M","9","2","0","138","19","3","0"
"Meteor injures 725 in Russia: The meteor streaked through the skies over Russia's southern Chelyabinsk region, f... http://t.co/8VAZxK25","7","2","0","136","22","0","1"
"★ Pánico se vivió en Costa Rica por sismo de 7.6 de magnitud ★ El temblor de 7,6 en la escala Richter provocó... http://t.co/pX9GBsPp","9","2","1","140","28","0","1"
"http://t.co/nL5fNhNOFO #sale ¯¿¯ ….. MOVING &gt;&gt;N&gt;&gt; DELIVERY ** TRUCK / MOVERS http://t.co/WoMPphV6PF #LAX #losangeles #CA","10","2","0","137","21","4","0"
"RT @BBCBreaking: Four people confirmed dead as police battle Islamic protesters calling for death penalty for atheists in #Bangladesh http:…","9","4","0","142","20","1","0"
"I couldn't remember what happened to R.J. on #Wildfire &amp; then I suddenly recalled it. Forever sad. R.J. made Dani much more likeable to me.","6","6","4","143","28","1","0"
"RT @pnud_es: FOTO: @RGrynspan en Foro Ecónomico Mundial en China con MV Ruiz y L. Liberman (VP #CostaRica) http://t.co/skkOjrFl v @MaViR ...","15","1","0","141","25","1","0"
"I saw it and I laughed so hard, I still love you though?  #RussianMeteor http://t.co/HVmhmFps","1","3","5","93","18","1","0"
"【#USGS #alert】 M 2.1, Baja California, Mexico: September 14, 2012 18:25:20 GMT http://t.co/uooNWlef #earthquake #tsunami #prayfromjapan","15","0","0","139","22","4","0"
"RT @AxelOficial: Gracias #CostaRica x agotar las entradas dl teatro esta noche! Fue mágico, enérgico y muy emocionante este concierto!!! ...","8","1","0","142","22","1","0"
"RT @RobertTaylors: Shooting Reported at Los Angeles International Airport: There are reports of a shooting incident Friday mornin... http:/…","12","3","0","142","19","0","1"
"RT @megan_kelly_18: Honoured to receive this award. #lax #teamNS http://t.co/iKsOEjXXzW","6","2","0","87","13","2","0"
": #RedOctober TOMORROW NIGHT at the Pavilion 695 Orleans St #LUHC2K13 #BelieveTheHype #TheTurnUpIsReal”http://t.co/YacgOOAVIV","11","0","0","127","16","4","0"
"RT @MigueGarrido: #bangladesh Ve a tu armario y mira cuantas prendas tienes d @Mango @elcorteingles @inditexgroup , etc Tienes un cadaver x…","6","5","0","142","21","1","0"
"Poor visibility in #coloradosprings due 2 smoke being blown across city. #waldocanyonfire #waldofire","8","2","0","100","13","3","1"
"100 injured after Meteorite Meteor Crashes Streaks over Russia's Ural Mountains VID 4 http://t.co/ZZVgNeEc","9","1","0","106","18","0","1"
"RT @earthquake_jp: 【気象庁速報】06日　03時20分頃　最大震度3の地震が発生。( http://t.co/oWSHMclk ) 震度3：茨城県北部他 #saigai #jishin #earthquake","0","0","0","179","14","3","0"
"@Wells_P chillin outside HoH for the 10/32/13 release of the #RedOctober","4","0","0","72","13","1","0"
"RT @reddeemergencia: URGENTE SNAM DECLARA ALERTA DE TSUNAMI PARA COSTAS DE CHILE POR TERREMOTO EN 7.9 RICHTER EN COSTA RICA @BIOBIO","20","0","0","131","22","0","1"
".and this little Puig went waahhh waaah wahhh all the way home. #stlcards #RedOctober #happyflight http://t.co/lGqgAiCTjT","7","1","0","121","19","3","0"
"#earthquake: M 1.6, Greater Los Angeles area, California http://t.co/4cX0Qy05","8","0","0","77","13","1","0"
"RT @FOX29philly: VIDEO: Details Emerge about LAX Shooter.  http://t.co/JbyrHpLXdb","7","0","0","81","12","0","1"
"Bangladesh fire kills 8 as collapse toll, hits 912: DHAKA, Bangladesh: A fire in a garment factory in Banglade... http://t.co/KalDKUPjGC","11","2","0","136","23","0","1"
"RT @Earth_Pics: Meteor fell in Chelyabinsk, Russia this morning at 9:20am local time: http://t.co/cJZSts6c #RussianMeteor","10","1","0","121","19","1","1"
"checkmate payday loans colorado springs http://t.co/8pSlcpVV","5","1","0","60","9","0","0"
"EU considers trade action after Bangladesh factory collapse http://t.co/O45WEH42my #TFB #teamfollowback","11","1","0","103","14","2","1"
"RT @EsPPeonzAguirre: #segundaoportunidadparaargi ¿El Corte Inglés? ¿ZARA? ¿Mango? Un trabajador de #Bangladesh cobra 1,5 cts por una camise…","10","3","0","146","20","2","0"
"Mira vale si ya hay un Hashtag #temblorcr","0","0","0","41","8","1","0"
"Death toll climbs in Bangladesh building collapse: The collapse in Bangladesh of a building housing factories ... http://t.co/D8C7KW4Vub","11","0","0","136","20","0","1"
"RT @OpyMorales: [Hace instantes] Fuerte #terremoto 7.6 Costa del Pacifico Costa Rica. #Chile en vigilancia de #tsunami","11","1","0","118","18","3","1"
"@todayyoucan Helaas gebeuren dit soort rampen ( gelukkig niet altijd in deze orde van grootte) wel ongeveer wekelijks... #PenW #Bangladesh","10","1","2","138","19","2","0"
"@michaelkwambo umenunua swiming trunks uwache kuogelea na ile short kubwa? #costarica","0","0","0","85","11","1","0"
"Bangladesh Ends Search For Survivors Of Building Collapse; 1,127 Bodies Recovered http://t.co/tDkhVifgwF","8","1","0","104","16","0","1"
"Jay Z could use his lips to put the bush fires out in Sydney.","6","3","0","61","14","0","1"
"Dos que vi até agora, este pareceu-me o melhor #RussianMeteor http://t.co/qCjsCbX3","3","2","2","83","15","1","0"
"Well, we are clearly not alone anymore #RussianMeteor #CrashLanding","2","1","1","67","9","2","1"
"PERFECT STORM: New South Wales' Worst Fires In A Decade Could Soon Get A Whole Lot Worse - http://t.co/zYnun00Dp1 #NSWfires","10","2","0","123","22","1","1"
"RT @andmarini: #Modena Strage di Brindisi, alle 18 presidio al Sacrario. A mezzanotte minuto di silenzio al... http://t.co/boE09BWv @gaz ...","10","3","0","140","22","1","0"
"RT @WillBlackWriter: It's hilarious how every other place but Russia is having a hissy fit about the #RussianMeteor.","6","3","1","116","19","1","0"
"Top hotel deals online for hotels in Las Vegas Palms Springs Anaheim CA Sedona AZ Steamboat Springs Colorado CO http://t.co/3oi4KPAn","15","1","0","132","23","0","0"
"RT @pelagicpictures: Phil and Sue Dunlop search for valuables from the ashes of their home in Winmalee. @photosSMH #nswfires @smhnews http:…","10","3","0","142","21","1","1"
"RT @AP: Wildfire near Colorado Springs quickly becoming dangerous threat as thousands of residents evacuate homes: http://t.co/ZTtTJqY9 -JM","8","3","0","139","21","0","1"
"The fire in Colorado might burn down the hospital I was born at )':","3","4","1","67","13","0","1"
"Sad,sad,sad news...??#PrayForBohol #PrayForCebu","3","0","0","53","6","1","1"
"#Earthquake Magnitude  ML 2.5Region  CANARY ISLANDS, SPAIN REGIONDate time  2012-09-15   01:42:49.2 UTCLocation ... http://t.co/uizPQKO7","9","0","0","143","22","1","0"
"Firewall Technician- Colorado Springs, CO http://t.co/Z5pAHZLy","6","0","0","62","9","0","0"
"RT @NorNorWester: RT @DairyGoodness: @vanityfare1  smoke provides backdrop to Wollongong landmark Pic:UOW__ photoj Alex Pike #nswfires http…","17","2","0","142","18","1","1"
"RT @Marihelys_fcy: La explosión en #Amuay , no se debió a fuga de gas. SE ORIGINÓ POR FUGA DE CEREBROS EN MATERIA PETROLERA.. @LORENT_ ...","10","2","2","141","24","1","1"
"RT @helloimhannaaaa: A seven year old american who is on a vacation in Singapore wrote to president Obama about the haze awhh http://t.co/z…","10","3","0","142","26","0","1"
"RT @3U22: #temblorcr se sintió muy muy fuerte ! #semesalioelcerote","3","1","1","67","9","2","1"
"#telluride #colorado #landscape  http://t.co/YU7bQZvb","7","0","0","53","7","3","0"
"Bangladesh factory collapse death toll tops 620 ... http://t.co/XYExXwdBpV ...FUCK...","7","1","0","85","12","0","1"
"via @GRVALENTIN: #Dios toma el control de #CostaRica y q tu mano sea a favor de cada habitante para q todo vuelva a su normalidad.","10","1","1","130","25","2","1"
"Rodada do #Gauchão é adiada por causa de tragédia em #SantaMaria: http://t.co/L4n75YQa","7","2","0","89","16","2","0"
"RT @Capital967: #ÚLTIMOMINUTO: Sismo de 7.9 grados sacudió #CostaRica, según la USGS","9","1","0","87","14","2","1"
"RT @wildfiretoday: I-70 is now CLOSED from exit 49 to exit 62. Alternate route is the Debeque Cutoff to Hwy 65 #COfire #pineridgefire #gjco","14","3","0","139","25","3","1"
"RT @ChaconDrums: Impactantes imágenes de lo que ocasiono el devastador #Temblor #TemblorGT http://t.co/vdxqU9cb","7","1","1","112","17","2","1"
"Firefighters search door-to-door for bodies in Colorado wildfire - Fox News: ABC NewsFirefighters search door-to... http://t.co/2LlQFUW5","12","1","0","136","21","0","1"
"Nadie es Dios excepto Alah.  Muhammad es el Mensajero de Alah. #nicaragua #honduras#guatemala #belize#costarica#v10#13","9","0","1","118","18","3","0"
"“@ChloeNina_x: explosion caught on tape by man and his daughter!! so scary :( http://t.co/kwpxwZIneW #prayfortexas”","7","1","0","119","17","1","1"
"6 U.S. service members were killed in Afghanistan today in a helicopter crash. #free http://t.co/MhnZnGYVLh","8","2","0","107","19","1","0"
"RT @verge: Russian politician joins conspiracy theorists, blames meteor explosion on US military http://t.co/rLLUNUyV","8","3","0","117","17","0","0"
"RT @Scotspolfed: PC Kirsty Nelis. #lestweforget #Clutha http://t.co/LilSL26hg6","10","0","0","78","11","2","1"
"Evacuation at Los Angeles airport after reports of shooting: At least one terminal of Los Angeles' internation... http://t.co/KZW840h4Ws","9","1","0","136","21","0","1"
"RT @evoncassier: Garment factory collapse in Bangladesh. 82 killed, numbers rising.  Brands must do better.  http://t.co/bE9ZuLpzmh","8","4","0","131","19","0","1"
"RT @Nattha_ThaiPBS: ระทึก! เกิดเหตุยิงที่สนามบิน LA สหรัฐ เสียชีวิต 1 คน เที่ยวบินล่าช้า 4-5 ชั่วโมงแล้ว #LAX","0","0","0","245","7","1","0"
"RT @CRoeckerath: Zwei weitere Bomben werden zur Stunde entschärft, meldet AP. #Boston #BostonMarathon","9","2","0","102","14","2","0"
"Otro temblor en Costa Rica 5.6 earthquake! Sat Sep 08 16:29:32 AMT 2012 near Costa Rica http://t.co/Uz6jkKAK","0","0","0","108","23","0","1"
"RT @LiveTrafficSyd: SYDNEY: All s/b lanes now open on #CastlereaghSt at Park St after building fire. #BathurstSt &amp; #PittSt remain closed. h…","15","1","0","146","23","3","0"
"#bdnews #bangladesh Bangladesh minister on factory collapse It happens everywhere: Bangladesh's finance minist... http://t.co/i749QXGcay","11","1","1","136","18","2","1"
